entry_date,exit_date,entry_price,exit_price,shares,position_value,pnl,pnl_pct,prediction
2023-09-06 00:00:00-04:00,2023-09-11 00:00:00-04:00,433.44927978515625,435.6155090332031,11.523839657723794,4995.0,19.943315237847408,0.003992655703272755,0.0012565282145799751
2023-09-12 00:00:00-04:00,2023-09-18 00:00:00-04:00,433.2258605957031,432.4534606933594,11.552776833495766,5004.961685961305,-13.91940202025458,-0.002781120594648683,0.0012437591171613454
2023-10-13 00:00:00-04:00,2023-10-18 00:00:00-04:00,420.6290588378906,419.3715515136719,11.882224586338927,4998.008944652187,-19.92505140554016,-0.003986597788477297,0.0012297894560359393
2023-10-16 00:00:00-04:00,2023-10-23 00:00:00-04:00,425.0546875,409.8671875,5.885133255467085,2501.50347679842,-91.79258433288737,-0.03669496572132262,0.0010050954652038313
2023-10-17 00:00:00-04:00,2023-10-23 00:00:00-04:00,425.0351867675781,409.8671875,2.945644335141225,1252.0024901376091,-45.8868540769874,-0.03665076901879318,0.0029418404308838354
2023-10-18 00:00:00-04:00,2023-10-23 00:00:00-04:00,419.3715515136719,409.8671875,7.423441432195196,3113.1801509905736,-73.59771466714163,-0.023640686082276284,0.007327659520780577
2023-10-23 00:00:00-04:00,2023-10-30 00:00:00-04:00,409.8671875,405.119873046875,11.91245260030275,4882.52344351315,-61.378129686695296,-0.012570985146674799,0.002583763054873878
2023-10-26 00:00:00-04:00,2023-10-31 00:00:00-04:00,402.1564636230469,407.6641845703125,6.076498090974081,2443.7029834783316,30.990485182377515,0.012681772454304617,0.0033959904055137343
2023-10-27 00:00:00-04:00,2023-11-01 00:00:00-04:00,400.3335876464844,412.01177978515625,3.0551354694499007,1223.073343230905,34.419707219654626,0.02814198135389866,0.001554991679800155
2023-11-09 00:00:00-05:00,2023-11-14 00:00:00-05:00,422.91015625,437.4250183105469,11.549823021871353,4884.537458839461,162.5919064393657,0.033287063065741467,0.005386167207199839
2023-11-10 00:00:00-05:00,2023-11-15 00:00:00-05:00,429.5095520019531,438.35107421875,5.691866424749578,2444.71099814915,47.829727687864974,0.01956457336841699,0.002072045855948195
2023-11-13 00:00:00-05:00,2023-11-20 00:00:00-05:00,429.1001281738281,442.8157043457031,2.8514972945381616,1223.5778545736493,37.84724056421285,0.03093161618015763,0.00394107159071412
